ID_Transaccion,Fecha,ID_Cuenta,ID_Tarjeta,ID_Sucursal,Monto,SaldoActual
TR008136,2025-02-02,CU00818,T000690,S018,1954,2189
TR008137,2025-06-24,CU00825,T000491,S019,868,4291
TR008138,2025-06-27,CU01213,T000841,S010,949,5723
TR008139,2025-04-21,CU00872,T000988,S020,302,2393
TR008140,2025-04-15,CU00295,T000839,S017,1977,7491
TR008141,2024-07-13,CU01207,T001070,S017,1597,4309
TR008142,2024-11-13,CU00864,T000668,S019,1241,4525
TR008143,2025-01-22,CU00548,T001020,S004,568,3324
TR008144,2024-07-06,CU01061,T000432,S011,541,1340
TR008145,2024-10-05,CU01008,T000748,S017,1647,7617
TR008146,2025-04-12,CU01038,T000828,S010,92,3593
TR008147,2025-02-27,CU00635,T000517,S017,654,3690
TR008148,2025-03-28,CU00595,T000462,S012,1476,9008
TR008149,2024-07-12,CU01183,T000966,S010,614,8555
TR008150,2024-06-29,CU01353,T000181,S010,71,7044
TR008151,2024-12-12,CU00614,T000145,S006,1549,417
TR008152,2025-03-21,CU01107,T001289,S017,1425,2307
TR008153,2025-01-09,CU01046,T000735,S019,669,740
TR008154,2024-09-18,CU01156,T000406,S002,81,958
TR008155,2025-02-04,CU00465,T000813,S004,1124,4343
TR008156,2024-11-29,CU01480,T000969,S018,595,9762
TR008157,2024-09-05,CU01326,T000955,S004,218,9266
TR008158,2025-01-22,CU00955,T000484,S006,884,9577
TR008159,2025-02-04,CU00930,T000482,S014,749,8343
TR008160,2025-05-17,CU01291,T001261,S007,125,1119
TR008161,2024-11-11,CU00799,T000339,S012,201,8000
TR008162,2025-06-15,CU00395,T000268,S002,1026,8579
TR008163,2024-12-22,CU01144,T000266,S018,574,5473
TR008164,2025-05-25,CU00246,T000528,S013,1044,6457
TR008165,2025-06-12,CU00568,T001116,S013,983,5311
TR008166,2024-08-22,CU00038,T001272,S005,722,7872
TR008167,2024-08-05,CU00245,T001043,S007,952,4838
TR008168,2025-02-25,CU00021,T000872,S012,1882,4001
TR008169,2024-07-06,CU01134,T000926,S014,180,8002
TR008170,2024-08-03,CU00394,T001119,S001,1433,5033
TR008171,2024-10-25,CU01434,T000430,S010,1086,7770
TR008172,2024-10-20,CU00987,T000795,S009,273,1649
TR008173,2025-01-19,CU00008,T000941,S010,807,5034
TR008174,2025-01-11,CU01468,T001061,S007,1777,2766
TR008175,2024-08-28,CU00328,T000303,S016,763,2553
TR008176,2025-04-15,CU00290,T000401,S012,1034,1667
TR008177,2024-10-31,CU00511,T000823,S012,699,3852
TR008178,2025-05-27,CU00912,T000344,S019,921,8579
TR008179,2024-11-26,CU00361,T000863,S013,622,2573
TR008180,2024-08-17,CU00716,T000518,S018,540,535
TR008181,2025-01-09,CU00219,T000165,S003,986,9281
TR008182,2024-09-29,CU00406,T001037,S007,460,6324
TR008183,2024-09-08,CU00753,T000025,S001,1085,2505
TR008184,2025-04-08,CU00923,T001147,S003,1082,8546
TR008185,2025-04-25,CU00832,T000129,S014,300,1934
TR008186,2024-09-09,CU00794,T000817,S004,497,7142
TR008187,2024-12-06,CU01244,T001018,S019,1363,8756
TR008188,2024-07-27,CU00595,T000595,S006,1276,4451
TR008189,2025-06-09,CU00107,T000436,S020,1431,522
TR008190,2025-01-17,CU00581,T000182,S009,1998,6033
TR008191,2025-03-02,CU00609,T000616,S011,1280,9580
TR008192,2025-03-18,CU01310,T000744,S015,1405,6172
TR008193,2024-10-05,CU00008,T000043,S009,1169,9640
TR008194,2025-03-14,CU00806,T000404,S011,591,654
TR008195,2025-03-10,CU00189,T000605,S010,341,106
TR008196,2024-09-04,CU00081,T000656,S002,1830,1865
TR008197,2024-11-02,CU00108,T000263,S014,1822,2191
TR008198,2025-06-05,CU01345,T000070,S004,403,4930
TR008199,2025-04-25,CU00686,T000661,S002,288,1757
TR008200,2025-05-20,CU00346,T001238,S005,989,9103
TR008201,2025-05-14,CU00328,T000872,S014,214,6194
TR008202,2024-11-15,CU00555,T000822,S015,532,7563
TR008203,2024-07-24,CU00302,T000147,S019,870,9520
TR008204,2024-11-24,CU00200,T000025,S006,742,2062
TR008205,2024-07-13,CU00893,T001133,S015,1600,590
TR008206,2025-02-26,CU01443,T000693,S014,1572,8609
TR008207,2025-04-08,CU01063,T000251,S008,1985,8182
TR008208,2024-11-11,CU00307,T000482,S020,211,2648
TR008209,2025-05-03,CU01028,T000715,S012,171,9508
TR008210,2025-06-28,CU01101,T000816,S004,538,8624
TR008211,2025-02-20,CU00468,T000682,S006,1287,1276
TR008212,2025-03-23,CU00179,T000175,S011,802,6199
TR008213,2025-03-23,CU00645,T001194,S007,676,2700
TR008214,2025-03-17,CU00276,T000002,S004,390,3194
TR008215,2024-07-09,CU01176,T000639,S015,421,2363
TR008216,2025-06-20,CU01188,T000706,S001,62,1166
TR008217,2025-01-30,CU01314,T000362,S009,86,5844
TR008218,2025-04-15,CU01402,T000570,S020,1013,2890
TR008219,2024-12-01,CU00621,T000590,S008,1609,7179
TR008220,2024-08-22,CU00638,T000202,S012,491,1773
TR008221,2025-03-05,CU01334,T001005,S007,896,2463
TR008222,2024-08-16,CU00930,T001086,S018,60,3823
TR008223,2025-02-03,CU01413,T000126,S001,477,3601
TR008224,2025-06-13,CU00183,T000992,S009,320,2914
TR008225,2025-06-28,CU01330,T000049,S007,690,6742
TR008226,2025-02-21,CU00072,T000846,S014,52,448
TR008227,2024-08-28,CU01243,T000179,S001,657,2222
TR008228,2024-09-16,CU00719,T000493,S013,828,4233
TR008229,2024-11-18,CU01197,T000572,S020,1101,311
TR008230,2024-08-07,CU01296,T000302,S015,119,3629
TR008231,2025-03-23,CU00726,T000964,S005,721,7837
TR008232,2024-10-18,CU01492,T000990,S005,1206,6449
TR008233,2024-07-11,CU00269,T001193,S014,506,4200
TR008234,2024-08-17,CU01044,T000977,S014,1674,9558
TR008235,2024-08-08,CU00578,T000269,S014,637,247
TR008236,2024-10-04,CU00995,T000624,S005,153,1809
TR008237,2025-06-08,CU00815,T000100,S011,1042,3122
TR008238,2025-02-13,CU00147,T000215,S019,1088,4090
TR008239,2024-09-06,CU01453,T000625,S005,497,7954
TR008240,2024-12-02,CU01189,T000097,S004,1772,3936
TR008241,2025-04-23,CU00890,T000819,S015,79,8283
TR008242,2025-06-24,CU00310,T000630,S007,59,4623
TR008243,2025-02-03,CU00518,T000548,S005,1435,468
TR008244,2025-05-05,CU00014,T000337,S015,763,7244
TR008245,2025-02-24,CU00132,T000359,S014,826,1570
TR008246,2025-06-28,CU00755,T000816,S003,1085,2697
TR008247,2025-04-25,CU00439,T000360,S005,1491,1402
TR008248,2024-11-20,CU00743,T001015,S012,1654,1994
TR008249,2024-10-31,CU00740,T000347,S020,1103,2624
TR008250,2025-06-21,CU00795,T001148,S014,1773,1188
TR008251,2024-10-21,CU00263,T000552,S005,1863,5805
TR008252,2025-06-04,CU00643,T000538,S004,1707,1426
TR008253,2025-04-12,CU01249,T000654,S016,1512,7584
TR008254,2025-03-23,CU00258,T000422,S007,244,4369
TR008255,2024-06-28,CU01258,T000336,S003,208,7682
TR008256,2025-01-03,CU01360,T000057,S004,856,9575
TR008257,2025-06-19,CU00409,T001017,S020,1111,3456
TR008258,2025-02-03,CU00975,T000912,S006,1675,6316
TR008259,2025-06-20,CU01048,T000717,S003,600,1202
TR008260,2025-05-14,CU00271,T001100,S001,645,1167
TR008261,2024-08-13,CU01119,T000285,S003,1978,844
TR008262,2024-08-29,CU00142,T000722,S008,39,3174
TR008263,2024-09-25,CU00902,T000386,S016,1200,2590
TR008264,2025-06-24,CU00974,T000950,S007,478,7644
TR008265,2024-07-11,CU01105,T000770,S018,1616,3864
TR008266,2025-01-27,CU00274,T001283,S009,20,6121
TR008267,2024-11-14,CU00276,T000840,S003,221,2962
TR008268,2024-08-31,CU00465,T000011,S018,1873,9174
TR008269,2025-04-14,CU01232,T000972,S016,275,6055
TR008270,2024-12-14,CU01320,T000672,S001,1724,6968
TR008271,2025-04-04,CU01063,T000260,S020,1178,2660
TR008272,2024-11-28,CU00288,T000393,S016,463,4891
TR008273,2025-02-07,CU01148,T000600,S012,1433,3934
TR008274,2025-04-18,CU00876,T001208,S006,1679,2874
TR008275,2025-03-18,CU01307,T001040,S009,251,8368
TR008276,2025-01-02,CU00878,T000756,S013,212,3214
TR008277,2024-09-11,CU00180,T001110,S012,1502,5804
TR008278,2025-02-28,CU01121,T000711,S013,1685,1112
TR008279,2025-04-18,CU01215,T001034,S018,687,4385
TR008280,2024-12-04,CU01098,T000477,S019,419,9166
TR008281,2025-06-07,CU00447,T001188,S019,1196,4457
TR008282,2025-06-16,CU00785,T000024,S019,507,3656
TR008283,2025-02-25,CU00561,T000312,S006,646,2425
TR008284,2024-10-23,CU00484,T001262,S016,1652,7057
TR008285,2025-01-27,CU00849,T000462,S007,869,4088
TR008286,2025-02-20,CU00722,T001262,S007,1227,2454
TR008287,2025-05-01,CU00116,T000022,S019,1943,6793
TR008288,2024-12-22,CU00535,T000180,S016,492,2494
TR008289,2025-02-15,CU01122,T000791,S017,295,5642
TR008290,2024-07-30,CU01352,T000730,S019,457,4621
TR008291,2024-07-19,CU00407,T000749,S016,1170,141
TR008292,2025-03-08,CU01337,T000716,S016,1262,1948
TR008293,2025-01-27,CU00694,T000339,S019,740,4291
TR008294,2025-02-06,CU01172,T000531,S015,1791,7530
TR008295,2024-09-02,CU01366,T000692,S003,424,2966
TR008296,2025-05-11,CU00495,T000162,S015,1008,9938
TR008297,2025-01-19,CU00948,T001085,S016,292,6993
TR008298,2025-06-20,CU00023,T001109,S020,156,8496
TR008299,2024-11-23,CU01129,T000490,S005,1984,3434
TR008300,2025-01-13,CU00558,T000005,S019,1875,3759
TR008301,2025-01-12,CU00941,T000076,S010,350,7179
TR008302,2025-05-05,CU01246,T001277,S013,1466,754
TR008303,2024-07-09,CU00855,T000007,S015,1958,2462
TR008304,2025-05-06,CU01039,T000681,S012,243,9684
TR008305,2025-04-05,CU00891,T000473,S017,1231,8175
TR008306,2024-11-27,CU00078,T001162,S015,1452,5471
TR008307,2024-07-23,CU01346,T000812,S004,1790,5552
TR008308,2024-09-19,CU00807,T000838,S015,972,4939
TR008309,2024-12-21,CU01265,T000603,S017,258,7693
TR008310,2025-04-18,CU01042,T001187,S011,585,384
TR008311,2024-08-23,CU00768,T000318,S015,35,9632
TR008312,2024-10-31,CU00454,T001277,S020,1153,611
TR008313,2025-04-15,CU01467,T001225,S007,430,4224
TR008314,2025-06-18,CU00928,T001189,S013,1724,3178
TR008315,2024-12-30,CU00277,T000232,S013,1343,4737
TR008316,2024-07-13,CU01448,T000328,S020,95,8506
TR008317,2025-02-05,CU01500,T000238,S020,220,5219
TR008318,2025-03-05,CU01051,T001144,S002,301,3431
TR008319,2025-06-23,CU00514,T000950,S010,1661,2408
TR008320,2024-06-28,CU00464,T000895,S018,1209,1937
TR008321,2024-07-05,CU00807,T000619,S020,1061,8110
TR008322,2025-05-26,CU00824,T000250,S005,775,5219
TR008323,2025-03-27,CU00363,T000198,S020,1646,5836
TR008324,2024-07-02,CU01407,T000416,S019,400,665
TR008325,2025-02-26,CU00751,T000732,S002,690,7739
TR008326,2024-06-28,CU00525,T000938,S004,1166,9092
TR008327,2025-05-24,CU01406,T001175,S016,993,1378
TR008328,2025-05-12,CU01208,T001289,S016,134,9593
TR008329,2025-04-19,CU01218,T001244,S017,1469,7291
TR008330,2025-06-27,CU01486,T001240,S015,661,5184
TR008331,2025-02-26,CU00056,T000216,S013,1930,3604
TR008332,2025-03-27,CU01254,T001185,S001,1312,9283
TR008333,2024-11-11,CU00489,T000815,S005,1926,5713
TR008334,2025-01-06,CU01052,T000610,S020,258,6617
TR008335,2024-07-05,CU00722,T000511,S001,1063,7005
TR008336,2025-05-27,CU01208,T000918,S012,305,476
TR008337,2024-12-10,CU01449,T000157,S015,1307,8242
TR008338,2024-12-05,CU01399,T000162,S004,1848,1204
TR008339,2024-11-21,CU00041,T000042,S019,526,6846
TR008340,2025-05-13,CU01004,T001204,S016,407,9905
TR008341,2025-05-05,CU00260,T000303,S018,1383,5774
TR008342,2024-10-02,CU00441,T001014,S017,886,5342
TR008343,2025-05-09,CU00926,T000764,S011,378,2947
TR008344,2024-06-29,CU00856,T000120,S020,469,8314
TR008345,2025-05-21,CU00084,T001099,S013,873,2803
TR008346,2025-05-06,CU00046,T000674,S009,1971,4965
TR008347,2024-08-16,CU00440,T000661,S017,990,6762
TR008348,2025-04-18,CU00986,T000123,S017,1305,3448
TR008349,2024-07-05,CU01462,T000653,S005,1589,9210
TR008350,2025-02-04,CU00136,T001206,S008,11,476
TR008351,2025-05-12,CU01207,T000921,S003,675,6534
TR008352,2025-01-14,CU01196,T001014,S006,695,9542
TR008353,2025-04-09,CU00909,T000789,S003,1210,9488
TR008354,2024-10-31,CU00861,T000257,S008,1988,9962
TR008355,2024-11-16,CU00788,T000757,S012,1573,7720
TR008356,2024-11-27,CU00590,T000598,S004,973,6585
TR008357,2024-09-18,CU00956,T001293,S002,9,1456
TR008358,2025-02-21,CU00690,T001204,S010,28,1866
TR008359,2025-06-15,CU00539,T000791,S015,823,5605
TR008360,2025-06-09,CU01144,T001173,S013,686,9657
TR008361,2024-11-27,CU01305,T001172,S015,1488,5526
TR008362,2024-07-07,CU01332,T000680,S019,1663,3941
TR008363,2025-05-27,CU00708,T001033,S018,511,3344
TR008364,2024-09-12,CU01301,T001202,S013,502,643
TR008365,2024-07-14,CU00295,T000796,S020,582,6147
TR008366,2025-03-09,CU00053,T000608,S020,1819,9067
TR008367,2025-03-31,CU00806,T000331,S001,778,1720
TR008368,2024-12-29,CU01456,T000056,S016,1687,4412
TR008369,2024-07-20,CU00052,T001231,S008,661,8823
TR008370,2025-01-12,CU00728,T000105,S006,1242,7928
TR008371,2024-10-25,CU00072,T000547,S003,1453,988
TR008372,2024-07-26,CU00028,T000793,S020,1662,492
TR008373,2025-03-09,CU00469,T000489,S016,3,9913
TR008374,2024-08-23,CU00764,T001074,S002,1211,3557
TR008375,2024-11-11,CU00886,T001111,S002,43,7768
TR008376,2025-01-05,CU00912,T000303,S015,1635,2463
TR008377,2024-08-12,CU00547,T001025,S010,775,7454
TR008378,2025-02-23,CU01425,T000650,S001,1435,9640
TR008379,2025-02-16,CU00201,T000648,S020,1214,417
TR008380,2025-02-16,CU00820,T000381,S015,42,6637
TR008381,2024-09-15,CU01490,T000162,S001,1121,8996
TR008382,2024-08-30,CU00560,T000019,S016,1796,3871
TR008383,2024-11-10,CU00379,T000974,S018,730,9333
TR008384,2024-10-25,CU01201,T000243,S005,1982,4344
TR008385,2024-10-17,CU01076,T000129,S005,648,4753
TR008386,2025-04-10,CU00079,T001200,S010,1876,6985
TR008387,2024-08-19,CU01409,T000409,S012,657,4106
TR008388,2025-02-11,CU00834,T000792,S010,1541,4742
TR008389,2025-02-09,CU01032,T000943,S002,1983,2227
TR008390,2024-12-29,CU01238,T001108,S001,881,4713
TR008391,2025-06-25,CU00025,T000222,S016,1929,2849
TR008392,2025-06-13,CU00450,T000445,S018,1160,8535
TR008393,2024-10-03,CU00768,T000618,S007,510,8300
TR008394,2024-09-27,CU00755,T000523,S004,1543,3754
TR008395,2024-07-26,CU01481,T000166,S010,37,9615
TR008396,2024-07-15,CU01485,T000708,S010,823,5539
TR008397,2024-11-14,CU00198,T000743,S011,579,2470
TR008398,2025-06-10,CU01118,T001262,S003,1928,2703
TR008399,2025-02-28,CU00437,T001009,S014,837,5847
TR008400,2024-08-16,CU00690,T000913,S013,517,3633
TR008401,2025-03-25,CU01402,T001037,S019,785,7665
TR008402,2024-09-05,CU00587,T001281,S010,1021,8684
TR008403,2025-03-16,CU00104,T001234,S015,879,1351
TR008404,2025-01-27,CU00627,T000365,S008,1082,3066
TR008405,2024-12-14,CU01063,T000225,S017,959,9458
TR008406,2025-04-01,CU00458,T000996,S006,155,7671
TR008407,2025-05-20,CU00364,T000194,S007,1896,3107
TR008408,2025-01-20,CU00135,T001220,S014,113,7913
TR008409,2025-05-08,CU00374,T000057,S008,1484,7306
TR008410,2024-07-25,CU01256,T000213,S012,1628,8484
TR008411,2025-01-05,CU00039,T000117,S018,836,8618
TR008412,2024-07-22,CU00819,T000599,S014,1780,4220
TR008413,2025-03-07,CU00047,T000410,S001,1820,4297
TR008414,2025-01-11,CU00036,T000812,S004,601,8954
TR008415,2024-09-30,CU00095,T000929,S017,442,4937
TR008416,2024-09-19,CU00985,T001137,S018,1714,4125
TR008417,2025-04-12,CU01385,T001188,S019,228,4357
TR008418,2024-11-10,CU01170,T000004,S004,874,4873
TR008419,2025-06-11,CU00368,T000023,S006,1603,9177
TR008420,2025-06-15,CU00065,T000921,S008,1146,4053
TR008421,2024-10-30,CU01252,T000745,S015,671,2394
TR008422,2025-02-15,CU00754,T000602,S020,1381,6417
TR008423,2024-07-27,CU00816,T000988,S001,1292,3567
TR008424,2024-09-26,CU00756,T001116,S005,695,1132
TR008425,2024-12-23,CU00181,T000469,S016,1509,1571
TR008426,2024-08-19,CU00597,T000970,S006,869,5213
TR008427,2025-03-05,CU01179,T001179,S010,1028,5790
TR008428,2025-06-17,CU00787,T000627,S010,1502,6905
TR008429,2025-01-18,CU00627,T000207,S005,121,4171
TR008430,2024-08-10,CU01459,T001014,S008,742,7839
TR008431,2024-08-11,CU01123,T000081,S001,1834,1248
TR008432,2025-02-17,CU00616,T000615,S005,1510,8332
TR008433,2025-04-16,CU01396,T000483,S001,1243,6580
TR008434,2024-10-12,CU01386,T000592,S007,694,3856
TR008435,2024-11-12,CU00112,T001127,S015,1302,7508
TR008436,2024-10-24,CU00453,T001264,S014,257,7361
TR008437,2025-06-28,CU00756,T001289,S009,1328,6763
TR008438,2024-09-25,CU01193,T000033,S008,43,3896
TR008439,2024-10-11,CU00584,T000035,S008,870,3547
TR008440,2024-09-30,CU00139,T001273,S003,916,8376
TR008441,2024-12-20,CU00231,T001000,S020,1554,7932
TR008442,2025-02-28,CU01263,T001074,S004,1734,4557
TR008443,2024-10-22,CU00984,T000280,S017,1713,5470
TR008444,2024-09-19,CU00253,T000152,S006,588,2739
TR008445,2024-07-15,CU01460,T000701,S002,913,9322
TR008446,2024-10-11,CU00561,T000735,S009,1717,7787
TR008447,2024-09-22,CU01446,T001019,S014,1174,1030
TR008448,2024-11-29,CU01327,T001254,S001,594,1921
TR008449,2025-05-03,CU00072,T000665,S017,1034,6002
TR008450,2025-04-28,CU01287,T000923,S011,792,5927
TR008451,2025-03-13,CU00222,T000453,S006,212,3909
TR008452,2025-06-06,CU01101,T000620,S001,1676,9885
TR008453,2025-06-21,CU00062,T001057,S019,1284,5631
TR008454,2024-12-30,CU01495,T001135,S016,1962,9412
TR008455,2024-07-23,CU01181,T001145,S018,1406,9973
TR008456,2025-01-29,CU00806,T000016,S011,1413,2024
TR008457,2024-11-11,CU00125,T000739,S009,922,2540
TR008458,2024-11-14,CU00741,T000715,S006,1764,7113
TR008459,2025-06-22,CU00161,T000714,S002,1979,3542
TR008460,2024-11-07,CU00541,T000098,S008,1982,1307
TR008461,2025-05-01,CU00626,T000116,S016,336,9458
TR008462,2024-07-07,CU00106,T000965,S008,1029,5682
TR008463,2025-01-22,CU01155,T000349,S008,922,8353
TR008464,2025-02-04,CU01381,T000232,S014,83,8454
TR008465,2025-03-22,CU00776,T001135,S001,1030,4747
TR008466,2024-07-21,CU00002,T001036,S007,152,7502
TR008467,2025-05-01,CU00233,T000984,S002,1759,9375
TR008468,2025-04-28,CU00369,T000639,S015,1205,338
TR008469,2025-06-22,CU01275,T000285,S018,1799,3886
TR008470,2025-05-22,CU00946,T000636,S004,1802,8729
TR008471,2025-04-18,CU01132,T000545,S018,1191,8820
TR008472,2024-12-01,CU01300,T000392,S005,1494,8396
TR008473,2025-01-18,CU00180,T001194,S016,78,7360
TR008474,2025-05-23,CU00293,T000077,S013,412,9530
TR008475,2025-05-14,CU00584,T000297,S009,1578,6732
TR008476,2024-09-06,CU00795,T000330,S005,1598,8442
TR008477,2025-02-04,CU00175,T001087,S008,381,1893
TR008478,2025-06-11,CU00123,T000270,S018,948,7056
TR008479,2025-05-26,CU00227,T000216,S003,790,8922
TR008480,2024-07-04,CU00444,T001214,S006,313,8207
TR008481,2024-07-29,CU00428,T001099,S011,864,306
TR008482,2025-04-24,CU01107,T000510,S014,395,2922
TR008483,2025-02-08,CU00765,T000579,S019,1934,9125
TR008484,2025-04-28,CU00632,T001117,S007,543,1600
TR008485,2024-09-29,CU00065,T001077,S010,4,6807
TR008486,2024-09-12,CU01305,T000496,S015,109,4421
TR008487,2024-11-02,CU01415,T000948,S006,918,9095
TR008488,2025-05-08,CU00428,T000094,S020,886,6933
TR008489,2024-11-30,CU00618,T000625,S006,93,6349
TR008490,2024-07-16,CU00925,T000229,S016,1123,3247
TR008491,2024-07-18,CU00812,T000250,S009,192,4711
TR008492,2024-10-30,CU00107,T000721,S019,333,1946
TR008493,2025-01-28,CU00659,T000980,S018,1236,8234
TR008494,2025-03-26,CU01286,T000182,S005,1619,6518
TR008495,2024-10-07,CU01183,T000267,S016,1231,3819
TR008496,2025-05-29,CU00265,T001004,S007,627,6194
TR008497,2025-01-17,CU01492,T000281,S019,986,2165
TR008498,2025-01-23,CU01226,T000962,S005,1788,4480
TR008499,2025-02-10,CU00155,T000667,S020,573,4845
TR008500,2025-06-18,CU01037,T001107,S011,356,8285
TR008501,2024-08-09,CU01321,T001210,S018,1926,6500
TR008502,2025-04-02,CU00896,T000531,S007,1277,9534
TR008503,2025-03-30,CU00993,T000423,S018,591,2504
TR008504,2024-09-25,CU00245,T000981,S003,196,355
TR008505,2025-03-30,CU01324,T000454,S005,262,6577
TR008506,2024-12-14,CU01386,T000267,S013,322,7635
TR008507,2024-10-20,CU01378,T000507,S016,420,6240
TR008508,2024-12-29,CU00386,T001166,S012,1522,6258
TR008509,2024-07-24,CU00759,T000316,S007,1935,278
TR008510,2025-04-11,CU01336,T000764,S013,332,7712
TR008511,2025-01-12,CU00414,T001256,S001,1320,8039
TR008512,2024-08-17,CU01302,T000898,S015,1260,5622
TR008513,2025-01-28,CU00715,T000953,S012,681,4283
TR008514,2025-02-05,CU00759,T000875,S017,7,6337
TR008515,2025-03-12,CU00747,T000916,S020,534,5040
TR008516,2024-11-22,CU00593,T000022,S005,72,127
TR008517,2024-11-08,CU01380,T000384,S017,1524,8345
TR008518,2024-09-05,CU00839,T001150,S015,618,8612
TR008519,2025-01-11,CU00016,T000103,S020,139,3730
TR008520,2024-12-11,CU00993,T000900,S019,1410,7003
TR008521,2024-12-25,CU01069,T000733,S001,542,6873
TR008522,2024-08-13,CU01345,T000110,S004,324,6021
TR008523,2025-03-27,CU00651,T001089,S003,949,431
TR008524,2025-02-26,CU01350,T000670,S008,601,1817
TR008525,2025-02-18,CU00148,T001100,S009,1941,416
TR008526,2025-03-03,CU00355,T001043,S012,1689,6344
TR008527,2025-01-17,CU01260,T000384,S005,73,3651
TR008528,2025-03-04,CU00703,T000190,S009,840,6198
TR008529,2024-07-27,CU00613,T000762,S001,1413,3017
TR008530,2025-04-19,CU00105,T000360,S011,1262,7892
TR008531,2025-01-22,CU01498,T000875,S007,988,9654
TR008532,2024-12-15,CU00396,T000886,S020,1346,8439
TR008533,2025-04-02,CU01470,T000079,S014,1365,7563
TR008534,2024-07-15,CU00606,T000596,S003,1787,7674
TR008535,2025-01-02,CU01244,T001196,S011,1329,2728
TR008536,2025-05-31,CU00851,T001236,S017,1032,4673
TR008537,2024-11-20,CU00442,T000886,S018,1231,8148
TR008538,2024-11-16,CU00873,T001015,S019,411,1309
TR008539,2025-03-15,CU00667,T000149,S018,258,269
TR008540,2025-03-27,CU01052,T000010,S006,1820,9859
TR008541,2024-07-22,CU00794,T000792,S015,651,4496
TR008542,2025-04-25,CU00475,T001079,S007,1070,3535
TR008543,2024-11-27,CU00628,T000872,S005,126,1977
TR008544,2025-02-24,CU01329,T000180,S005,1045,4152
TR008545,2024-12-01,CU01429,T000744,S007,1194,3135
TR008546,2025-06-07,CU00502,T000381,S012,544,3348
TR008547,2024-08-17,CU00348,T000451,S008,1440,3973
TR008548,2024-08-16,CU01264,T001117,S018,455,8814
TR008549,2024-10-05,CU01018,T000394,S018,662,3652
TR008550,2025-02-21,CU00570,T000965,S017,1230,5705
TR008551,2024-10-28,CU00695,T000433,S011,1357,2806
TR008552,2024-12-06,CU01361,T000954,S015,1045,2632
TR008553,2025-02-05,CU00026,T001187,S020,918,921
TR008554,2025-03-29,CU01433,T000946,S006,1826,3608
TR008555,2024-08-19,CU01101,T001064,S012,1674,294
TR008556,2025-05-15,CU00217,T000766,S007,1089,565
